Time, Change, Value, Mean of the last 10 minutes
2011-01-03 00:10:00,1.012425950780234,2.6043376735217008,3.6167636243019348
2011-01-03 03:50:00,1.1489250691213777,2.82829349054829,3.9772185596696676
2011-01-03 04:03:00,1.0949401507889571,2.780889311354488,3.8758294621434453
2011-01-03 08:22:00,1.487372110192267,2.4552350096041313,3.9426071197963983
2011-01-03 23:04:00,1.4784720504848687,1.750037764832939,3.228509815317808
2011-01-03 23:05:00,1.8980169660894515,1.3266378699763288,3.2246548360657803
2011-01-03 23:06:00,1.7526595703873504,1.3074761321956851,3.0601357025830356
2011-01-03 23:07:00,1.5245891116941237,1.3313055044037128,2.8558946160978365
2011-01-03 23:08:00,1.2983770573564795,1.3535314299966665,2.651908487353146
2011-01-03 23:09:00,1.0721789976128255,1.374356124392177,2.4465351220050024
2011-01-03 23:14:00,1.8997215194389203,3.281713479785015,1.3819919603460948
2011-01-03 23:15:00,1.8750614861758772,3.2107147713786506,1.3356532852027734
2011-01-03 23:16:00,1.689412286747669,3.2422961952625187,1.5528839085148496
2011-01-03 23:17:00,1.4693609262043563,3.2337157946284245,1.7643548684240682
2011-01-03 23:18:00,1.1937342105711766,3.1704213779795563,1.9766871674083797
2011-01-03 23:19:00,1.0128584688160167,3.1984550100723697,2.185596541256353
2011-01-04 06:49:00,1.0385493171110058,1.8557550795703837,2.8943043966813895
2011-01-04 06:50:00,1.0802694942031683,1.8320382694956068,2.912307763698775
2011-01-04 07:58:00,1.5458006675080411,4.796178032554842,3.2503773650468006
2011-01-05 00:42:00,1.418280307059886,1.657179062289236,3.075459369349122
2011-01-05 00:43:00,1.4718527408677073,1.6408938054496929,3.1127465463174
2011-01-05 00:44:00,1.1635486808502442,1.769073878584765,2.9326225594350093
2011-01-05 00:45:00,1.1383937446489965,1.6356781759985664,2.774071920647563
2011-01-05 00:49:00,1.1618956822080584,3.3691538239295142,2.207258141721456
2011-01-05 00:50:00,1.2023445119613463,3.3636218403525704,2.161277328391224
2011-01-05 00:51:00,1.1887561520801642,3.370228701842689,2.1814725497625247
2011-01-05 00:52:00,1.1168181869997231,3.2840429946813736,2.1672248076816505
2011-01-05 00:53:00,1.087513466992028,3.445077123512951,2.357563656520923
2011-01-05 20:35:00,1.1323812873088452,2.4971876162133126,3.629568903522158
2011-01-05 20:44:00,1.2259373179536834,3.726933296246761,2.5009959782930777
2011-01-05 20:45:00,1.2236344609602048,3.6997929799697076,2.476158519009503
2011-01-05 20:46:00,1.0599166847131132,3.672713612615221,2.612796927902108
2011-01-05 23:32:00,2.06637087029943,1.4333432832939648,3.499714153593395
2011-01-06 07:17:00,2.9362190440943428,0.6103572649158152,3.546576309010158
2011-01-07 22:59:00,1.1518889119075708,4.256947319685322,3.105058407777751
2011-01-07 23:00:00,2.076902835578093,5.242841325608481,3.165938490030388
2011-01-07 23:01:00,2.128516103661732,5.426942260878904,3.298426157217172
2011-01-07 23:02:00,1.7823119903060682,5.321097513051539,3.5387855227454708
2011-01-07 23:03:00,1.565474617027896,5.353650411827406,3.78817579479951
2011-01-07 23:04:00,1.1731929755831034,5.206291531290312,4.033098555707209
2011-01-08 06:10:00,3.375244220982876,1.7467900825553917,5.122034303538268
2011-01-08 06:15:00,1.691265586957512,3.1352721890465065,4.8265377760040185
2011-01-08 11:03:00,1.026924353537399,3.937528705296993,4.964453058834392
2011-01-08 16:39:00,1.1318284552071156,3.9292904699510856,5.061118925158201
2011-01-08 18:43:00,3.277488907128288,1.9709577174375204,5.248446624565808
2011-01-08 18:44:00,2.8242868361384823,2.4319826768440627,5.256269512982545
2011-01-08 22:58:00,1.921983070236168,3.0225486819935785,4.9445317522297465
2011-01-08 22:59:00,1.8091054155265955,3.0499686582116827,4.859074073738278
2011-01-08 23:00:00,1.5638010541381044,3.0912489525570894,4.655050006695194
2011-01-08 23:01:00,1.4060226631025916,3.0456723866387385,4.45169504974133
2011-01-08 23:02:00,1.3199777535681836,2.9420825114245908,4.262060264992774
2011-01-08 23:03:00,1.1807626060384546,2.8799258616135006,4.060688467651955
2011-01-09 21:18:00,3.507986951646013,0.7980904675214125,4.306077419167425
2011-01-09 21:19:00,4.471828131784797,-0.15934762138272837,4.312480510402068
2011-01-09 21:20:00,4.228869622866313,-0.30621353736178186,3.922656085504531
2011-01-09 21:21:00,3.7306215021164766,-0.30047521720339626,3.4301462849130804
2011-01-09 21:22:00,3.228453475366239,-0.30548780206348924,2.9229656733027496
2011-01-09 21:23:00,2.6927771659487516,-0.28271626836268965,2.410060897586062
2011-01-09 21:24:00,2.1673481775673697,-0.27473055541621,1.89261762215116
2011-01-09 21:25:00,1.6775137296028595,-0.30127181686567944,1.37624191273718
2011-01-09 21:26:00,1.157539570616733,-0.29238707158756405,0.865152499029169
2011-01-09 21:42:00,4.257409121345779,4.28395609201008,0.026546970664301263
2011-01-09 21:43:00,4.282887152078481,4.291992316464965,0.009105164386484324
2011-01-09 21:44:00,3.9101235378816686,4.36764546270947,0.45752192482780174
2011-01-09 21:45:00,3.5308352019967715,4.433278274521801,0.9024430725250299
2011-01-09 21:46:00,2.995433045660743,4.34765072374053,1.3522176780797874
2011-01-09 21:47:00,2.4336194273482823,4.284540678123236,1.8509212507749533
2011-01-09 21:48:00,2.1360666183249597,4.491860028188674,2.355793409863714
2011-01-09 21:49:00,1.4815991663103651,4.3346174823616845,2.8530183160513194
2011-01-09 23:00:00,1.169500175734004,4.949196556599523,3.7796963808655186
2011-01-09 23:03:00,1.0113575511821367,5.077596886187309,4.066239335005172
