Time, Change, Value, Mean of the last 10 minutes
2011-01-03 00:10:00,1.3844881364608064,3.1789154284949603,4.563403564955767
2011-01-03 00:51:00,1.737772596486983,5.938035447870842,4.200262851383859
2011-01-03 00:52:00,1.5872404907439952,5.805176330097202,4.217935839353207
2011-01-03 00:54:00,1.0583763183113826,5.628077486783096,4.569701168471713
2011-01-03 00:55:00,1.0800836358564831,5.712256151133178,4.632172515276695
2011-01-03 01:04:00,1.3772749254032082,6.286239388251147,4.908964462847939
2011-01-03 01:05:00,1.2282545329317083,6.1416883825592405,4.913433849627532
2011-01-03 01:06:00,1.2581075789306064,6.235317343793469,4.977209764862862
2011-01-03 01:07:00,1.3557682158790945,6.545650559828679,5.189882343949584
2011-01-03 01:20:00,1.0704686552144773,6.692207077062945,5.621738421848468
2011-01-03 01:21:00,1.0797187788966003,4.567948799232332,5.6476675781289325
2011-01-03 01:27:00,1.5899472607471106,7.2255471272459,5.635599866498789
2011-01-03 01:30:00,1.118587401989866,6.81364598857178,5.695058586581914
2011-01-03 01:34:00,1.06846537858506,7.018432219967118,5.949966841382058
2011-01-03 01:35:00,1.5538829547866557,7.52749854655017,5.973615591763514
2011-01-03 01:37:00,1.0132510023472392,7.383049651243054,6.369798648895815
2011-01-03 01:38:00,1.1330237432530081,7.470701504678354,6.337677761425346
2011-01-03 01:39:00,1.0427256473858817,7.687401206741324,6.644675559355442
2011-01-03 01:42:00,1.422466750901001,5.613718415528196,7.036185166429197
2011-01-03 01:48:00,1.387277200490165,5.382328083691936,6.769605284182101
2011-01-03 02:50:00,1.0691994080556766,5.12844857804381,6.197647986099486
2011-01-03 03:47:00,1.5131510956935967,4.254968972365789,5.768120068059385
2011-01-03 03:50:00,2.5889051180303713,2.9599981876098034,5.548903305640175
2011-01-03 03:51:00,1.729497811581854,3.7945254701952353,5.524023281777089
2011-01-03 04:00:00,1.6036043918845335,5.693723273189746,4.090118881305212
2011-01-03 04:03:00,1.359174504473096,3.1838381256606527,4.543012630133749
2011-01-03 04:06:00,1.0910010264181507,5.633886871419547,4.542885845001396
2011-01-03 04:07:00,1.0235936634690819,3.5032951231996683,4.52688878666875
2011-01-03 04:11:00,1.285648868303789,5.829515715293913,4.543866846990124
2011-01-03 04:12:00,1.135303193332721,3.4054602579352107,4.540763451267932
2011-01-03 04:14:00,1.0026186285415712,3.601394270202302,4.604012898743873
2011-01-03 04:16:00,1.0047888305577932,3.678068113450738,4.682856944008531
2011-01-03 04:43:00,1.5817133783639719,5.786269595145118,4.204556216781146
2011-01-03 04:44:00,1.450328218782973,5.635539963474541,4.185211744691568
2011-01-03 04:45:00,1.145359290128071,5.571831390899022,4.426472100770951
2011-01-03 04:46:00,1.0012507125728272,5.574874843104213,4.573624130531386
2011-01-03 06:04:00,1.0290092723579605,6.655377552560693,5.626368280202732
2011-01-03 06:29:00,1.6597791896836025,7.084931692640825,5.425152502957222
2011-01-03 06:32:00,1.1816572744457678,6.949424597652389,5.7677673232066216
2011-01-03 06:51:00,1.213958394026526,4.334614251375621,5.548572645402147
2011-01-03 06:52:00,1.1196927112378514,4.447643275212437,5.5673359864502885
2011-01-03 07:01:00,1.1006524220315548,5.9595650642993885,4.858912642267834
2011-01-03 07:16:00,1.531144855701283,3.6387347512342774,5.16987960693556
2011-01-03 07:17:00,1.6828745385789445,3.4902058205397855,5.17308035911873
2011-01-03 07:22:00,1.1214540619165305,5.9608443968543305,4.8393903349378
2011-01-03 07:47:00,1.2838368555291284,6.667545540350199,5.3837086848210705
2011-01-03 07:48:00,1.39119082938217,6.692199670429053,5.301008841046883
2011-01-03 07:49:00,1.301181976885049,6.706094455659381,5.404912478774332
2011-01-03 07:53:00,1.554202982500616,4.342961112069073,5.897164094569689
2011-01-03 08:22:00,3.1356386020520253,2.474019510040871,5.609658112092896
2011-01-03 08:23:00,1.309057820666026,4.326852763881807,5.635910584547833
2011-01-03 08:25:00,1.133229193984504,6.311680929891503,5.178451735906999
2011-01-03 08:26:00,1.1666252964598662,6.419448077342935,5.2528227808830685
2011-01-03 08:27:00,1.08528686764351,6.380082562273253,5.294795694629743
2011-01-03 08:47:00,1.1817018808602722,5.3657633596059195,6.547465240466192
2011-01-03 08:51:00,1.4133664695335852,5.047636865357195,6.46100333489078
2011-01-03 08:58:00,1.0500326110648217,5.120084134236266,6.170116745301088
2011-01-03 09:03:00,1.16577550169771,4.837456754914019,6.003232256611729
2011-01-03 10:25:00,1.186873864961325,4.884179059415316,6.071052924376641
2011-01-03 12:40:00,1.3804074187417736,4.484083010181486,5.86449042892326
2011-01-03 12:41:00,1.2753697627685376,4.48650345880423,5.761873221572768
2011-01-03 15:02:00,1.6914269380984974,4.337406003638536,6.028832941737034
2011-01-03 15:03:00,1.5116162222625116,4.512797627895341,6.024413850157853
2011-01-03 15:04:00,1.4006187297904695,4.403597688229895,5.804216418020364
2011-01-03 15:05:00,1.4398755210787364,4.183021044518768,5.622896565597505
2011-01-03 15:09:00,1.3536695241928722,6.250381725277086,4.896712201084214
2011-01-03 15:13:00,1.5746775872031424,6.189189392319184,4.614511805116042
2011-01-03 15:40:00,1.0741792525978067,5.443197350238114,4.369018097640307
2011-01-03 15:41:00,1.662768710505513,6.07974067701553,4.416971966510017
2011-01-03 15:42:00,1.6904607180848403,6.2072080082583945,4.516747290173554
2011-01-03 15:43:00,1.401753407631567,6.114295941342452,4.712542533710885
2011-01-03 15:44:00,1.4315332568484358,6.327241558805079,4.895708301956644
2011-01-03 15:45:00,1.2151125701947016,6.290025624640311,5.074913054445609
2011-01-03 16:20:00,1.624674796354956,4.654846470269251,6.279521266624207
2011-01-03 16:21:00,1.64366057776423,4.659200310827072,6.302860888591302
2011-01-03 16:22:00,1.5554936151872898,4.569209557567609,6.124703172754899
2011-01-03 16:25:00,1.0862365296630658,6.868461028858576,5.78222449919551
2011-01-03 16:47:00,1.849048490217541,4.62469366375237,6.473742153969911
2011-01-03 16:48:00,1.7569279741242365,4.64770654092925,6.404634515053487
2011-01-03 16:49:00,1.0690574215904771,5.120850360510912,6.189907782101389
2011-01-03 17:17:00,1.146082516182882,5.299061506602696,6.445144022785578
2011-01-03 17:51:00,1.29762812982624,5.256985312188324,6.554613442014564
2011-01-03 17:52:00,1.395107446990532,5.062192815905953,6.457300262896485
2011-01-03 17:53:00,1.1068755434456827,5.200696863297287,6.3075724067429695
2011-01-03 19:00:00,1.5252823878846256,5.248374189780636,6.773656577665261
2011-01-03 19:06:00,1.3672885046093857,4.85449039685972,6.221778901469106
2011-01-03 19:07:00,1.4799614317137637,4.660422968824919,6.140384400538682
2011-01-03 19:08:00,1.3672605749684603,4.556618564132369,5.923879139100829
2011-01-03 19:09:00,1.1282570635312892,4.561985158263623,5.690242221794912
2011-01-03 19:16:00,1.0872780762604455,5.755091745546238,4.667813669285793
2011-01-03 19:17:00,1.5512434113439157,6.179509316636599,4.628265905292683
2011-01-03 19:18:00,1.578071551772279,6.32796732114511,4.749895769372831
2011-01-03 19:20:00,1.391770962378569,6.518208166794257,5.126437204415688
2011-01-03 19:22:00,1.0160150105720094,6.355608698666778,5.3395936880947685
2011-01-03 19:23:00,1.1965017454313536,6.666149887205146,5.469648141773792
2011-01-03 19:24:00,1.0329442059049914,6.652074316785841,5.61913011088085
2011-01-03 20:17:00,1.161040256428926,6.610454872612408,5.449414616183482
